region,population_type,gender,age,count
Covalima,Urban,Total,64,47
Covalima,Urban,Total,65,30
Covalima,Urban,Total,66,30
Covalima,Urban,Total,67,37
Covalima,Urban,Total,68,37
Covalima,Urban,Total,69,29
Covalima,Urban,Total,70,35
Covalima,Urban,Total,71,29
Covalima,Urban,Total,72,29
Covalima,Urban,Total,73,22
Covalima,Urban,Total,74,38
Covalima,Urban,Total,75,31
Covalima,Urban,Total,76,26
Covalima,Urban,Total,77,32
Covalima,Urban,Total,78,12
Covalima,Urban,Total,79,15
Covalima,Urban,Total,80,13
Covalima,Urban,Total,81,6
Covalima,Urban,Total,82,18
Covalima,Urban,Total,83,7
Covalima,Urban,Total,84,6
Covalima,Urban,Total,85,28
Covalima,Rural,Total,0,1331
Covalima,Rural,Total,1,1439
Covalima,Rural,Total,2,1632
Covalima,Rural,Total,3,1672
Covalima,Rural,Total,4,1639
Covalima,Rural,Total,5,1570
Covalima,Rural,Total,6,1625
Covalima,Rural,Total,7,1589
Covalima,Rural,Total,8,1420
Covalima,Rural,Total,9,1425
Covalima,Rural,Total,10,1351
Covalima,Rural,Total,11,1235
Covalima,Rural,Total,12,1353
Covalima,Rural,Total,13,1328
Covalima,Rural,Total,14,1319
Covalima,Rural,Total,15,1460
Covalima,Rural,Total,16,1534
Covalima,Rural,Total,17,1432
Covalima,Rural,Total,18,1369
Covalima,Rural,Total,19,1413
Covalima,Rural,Total,20,1199
Covalima,Rural,Total,21,1137
Covalima,Rural,Total,22,1001
Covalima,Rural,Total,23,1127
Covalima,Rural,Total,24,1048
Covalima,Rural,Total,25,1089
Covalima,Rural,Total,26,1076
Covalima,Rural,Total,27,1053
Covalima,Rural,Total,28,979
Covalima,Rural,Total,29,1024
Covalima,Rural,Total,30,871
Covalima,Rural,Total,31,728
Covalima,Rural,Total,32,770
Covalima,Rural,Total,33,774
Covalima,Rural,Total,34,736
Covalima,Rural,Total,35,776
Covalima,Rural,Total,36,756
Covalima,Rural,Total,37,732
Covalima,Rural,Total,38,831
Covalima,Rural,Total,39,665
Covalima,Rural,Total,40,714
Covalima,Rural,Total,41,534
Covalima,Rural,Total,42,585
Covalima,Rural,Total,43,404
Covalima,Rural,Total,44,323
Covalima,Rural,Total,45,363
Covalima,Rural,Total,46,474
Covalima,Rural,Total,47,636
Covalima,Rural,Total,48,581
Covalima,Rural,Total,49,551
Covalima,Rural,Total,50,563
Covalima,Rural,Total,51,474
Covalima,Rural,Total,52,589
Covalima,Rural,Total,53,487
Covalima,Rural,Total,54,446
Covalima,Rural,Total,55,411
Covalima,Rural,Total,56,362
Covalima,Rural,Total,57,352
Covalima,Rural,Total,58,384
Covalima,Rural,Total,59,326
Covalima,Rural,Total,60,327
Covalima,Rural,Total,61,245
Covalima,Rural,Total,62,399
Covalima,Rural,Total,63,224
Covalima,Rural,Total,64,191
Covalima,Rural,Total,65,195
Covalima,Rural,Total,66,162
Covalima,Rural,Total,67,189
Covalima,Rural,Total,68,186
Covalima,Rural,Total,69,215
Covalima,Rural,Total,70,224
Covalima,Rural,Total,71,237
Covalima,Rural,Total,72,471
Covalima,Rural,Total,73,291
Covalima,Rural,Total,74,483
Covalima,Rural,Total,75,411
Covalima,Rural,Total,76,341
Covalima,Rural,Total,77,319
Covalima,Rural,Total,78,137
Covalima,Rural,Total,79,188
Covalima,Rural,Total,80,145
Covalima,Rural,Total,81,108
Covalima,Rural,Total,82,169
Covalima,Rural,Total,83,52
Covalima,Rural,Total,84,46
Covalima,Rural,Total,85,251
Covalima,Urban,Male,0,120
Covalima,Urban,Male,1,134
Covalima,Urban,Male,2,129
Covalima,Urban,Male,3,121
Covalima,Urban,Male,4,141
Covalima,Urban,Male,5,122
Covalima,Urban,Male,6,136
Covalima,Urban,Male,7,138
Covalima,Urban,Male,8,121
Covalima,Urban,Male,9,106
Covalima,Urban,Male,10,107
Covalima,Urban,Male,11,105
Covalima,Urban,Male,12,113
Covalima,Urban,Male,13,107
Covalima,Urban,Male,14,102
Covalima,Urban,Male,15,126
Covalima,Urban,Male,16,124
Covalima,Urban,Male,17,144
Covalima,Urban,Male,18,128
Covalima,Urban,Male,19,124
Covalima,Urban,Male,20,107
Covalima,Urban,Male,21,119
Covalima,Urban,Male,22,81
Covalima,Urban,Male,23,78
Covalima,Urban,Male,24,74
Covalima,Urban,Male,25,83
Covalima,Urban,Male,26,82
Covalima,Urban,Male,27,79
Covalima,Urban,Male,28,83
Covalima,Urban,Male,29,86
Covalima,Urban,Male,30,73
Covalima,Urban,Male,31,60
Covalima,Urban,Male,32,90
Covalima,Urban,Male,33,73
Covalima,Urban,Male,34,66
Covalima,Urban,Male,35,77
Covalima,Urban,Male,36,95
Covalima,Urban,Male,37,81
Covalima,Urban,Male,38,74
Covalima,Urban,Male,39,70
Covalima,Urban,Male,40,77
Covalima,Urban,Male,41,44
Covalima,Urban,Male,42,52
Covalima,Urban,Male,43,42
Covalima,Urban,Male,44,38
Covalima,Urban,Male,45,31
Covalima,Urban,Male,46,45
Covalima,Urban,Male,47,71
Covalima,Urban,Male,48,58
Covalima,Urban,Male,49,41
Covalima,Urban,Male,50,52
Covalima,Urban,Male,51,45
Covalima,Urban,Male,52,54
Covalima,Urban,Male,53,50
Covalima,Urban,Male,54,57
Covalima,Urban,Male,55,37
Covalima,Urban,Male,56,57
Covalima,Urban,Male,57,42
Covalima,Urban,Male,58,46
Covalima,Urban,Male,59,24
Covalima,Urban,Male,60,26
Covalima,Urban,Male,61,30
Covalima,Urban,Male,62,34
Covalima,Urban,Male,63,25
Covalima,Urban,Male,64,23
Covalima,Urban,Male,65,19
Covalima,Urban,Male,66,21
Covalima,Urban,Male,67,21
Covalima,Urban,Male,68,22
Covalima,Urban,Male,69,16
Covalima,Urban,Male,70,16
Covalima,Urban,Male,71,12
Covalima,Urban,Male,72,16
Covalima,Urban,Male,73,
Covalima,Urban,Male,74,17
Covalima,Urban,Male,75,9
Covalima,Urban,Male,76,11
Covalima,Urban,Male,77,14
Covalima,Urban,Male,78,8
Covalima,Urban,Male,79,4
Covalima,Urban,Male,80,6
Covalima,Urban,Male,81,
Covalima,Urban,Male,82,10
Covalima,Urban,Male,83,
Covalima,Urban,Male,84,5
Covalima,Urban,Male,85,15
Covalima,Rural,Male,0,699
Covalima,Rural,Male,1,727
Covalima,Rural,Male,2,828
Covalima,Rural,Male,3,867
Covalima,Rural,Male,4,837
Covalima,Rural,Male,5,818
Covalima,Rural,Male,6,841
Covalima,Rural,Male,7,809
Covalima,Rural,Male,8,704
Covalima,Rural,Male,9,690
Covalima,Rural,Male,10,717
Covalima,Rural,Male,11,636
Covalima,Rural,Male,12,678
Covalima,Rural,Male,13,680
Covalima,Rural,Male,14,691
Covalima,Rural,Male,15,734
Covalima,Rural,Male,16,788
Covalima,Rural,Male,17,734
Covalima,Rural,Male,18,749
Covalima,Rural,Male,19,731
Covalima,Rural,Male,20,641
Covalima,Rural,Male,21,631
Covalima,Rural,Male,22,526
Covalima,Rural,Male,23,595
Covalima,Rural,Male,24,553
Covalima,Rural,Male,25,563
Covalima,Rural,Male,26,554
Covalima,Rural,Male,27,517
Covalima,Rural,Male,28,505
Covalima,Rural,Male,29,529
Covalima,Rural,Male,30,470
Covalima,Rural,Male,31,361
Covalima,Rural,Male,32,387
Covalima,Rural,Male,33,381
Covalima,Rural,Male,34,380
Covalima,Rural,Male,35,388
Covalima,Rural,Male,36,379
Covalima,Rural,Male,37,362
Covalima,Rural,Male,38,409
Covalima,Rural,Male,39,330
Covalima,Rural,Male,40,365
Covalima,Rural,Male,41,267
Covalima,Rural,Male,42,267
Covalima,Rural,Male,43,184
Covalima,Rural,Male,44,162
Covalima,Rural,Male,45,176
Covalima,Rural,Male,46,252
Covalima,Rural,Male,47,324
Covalima,Rural,Male,48,310
Covalima,Rural,Male,49,280
Covalima,Rural,Male,50,300
Covalima,Rural,Male,51,232
Covalima,Rural,Male,52,295
Covalima,Rural,Male,53,242
Covalima,Rural,Male,54,218
Covalima,Rural,Male,55,237
Covalima,Rural,Male,56,185
Covalima,Rural,Male,57,196
Covalima,Rural,Male,58,197
Covalima,Rural,Male,59,156
Covalima,Rural,Male,60,173
Covalima,Rural,Male,61,118
Covalima,Rural,Male,62,218
Covalima,Rural,Male,63,126
Covalima,Rural,Male,64,93
Covalima,Rural,Male,65,106
Covalima,Rural,Male,66,88
Covalima,Rural,Male,67,95
Covalima,Rural,Male,68,71
Covalima,Rural,Male,69,96
Covalima,Rural,Male,70,112
Covalima,Rural,Male,71,84
Covalima,Rural,Male,72,205
Covalima,Rural,Male,73,120
Covalima,Rural,Male,74,192
Covalima,Rural,Male,75,178
Covalima,Rural,Male,76,175
Covalima,Rural,Male,77,144
Covalima,Rural,Male,78,69
Covalima,Rural,Male,79,96
Covalima,Rural,Male,80,65
Covalima,Rural,Male,81,48
Covalima,Rural,Male,82,80
Covalima,Rural,Male,83,16
Covalima,Rural,Male,84,24
Covalima,Rural,Male,85,118
Covalima,Urban,Female,0,99
Covalima,Urban,Female,1,119
Covalima,Urban,Female,2,120
Covalima,Urban,Female,3,147
Covalima,Urban,Female,4,122
Covalima,Urban,Female,5,127
Covalima,Urban,Female,6,127
Covalima,Urban,Female,7,127
Covalima,Urban,Female,8,127
Covalima,Urban,Female,9,96
Covalima,Urban,Female,10,117
Covalima,Urban,Female,11,91
Covalima,Urban,Female,12,116
Covalima,Urban,Female,13,98
Covalima,Urban,Female,14,125
Covalima,Urban,Female,15,128
Covalima,Urban,Female,16,157
Covalima,Urban,Female,17,111
Covalima,Urban,Female,18,106
Covalima,Urban,Female,19,111
Covalima,Urban,Female,20,84
Covalima,Urban,Female,21,114
Covalima,Urban,Female,22,72
Covalima,Urban,Female,23,82
Covalima,Urban,Female,24,67
Covalima,Urban,Female,25,81
Covalima,Urban,Female,26,72
Covalima,Urban,Female,27,101
Covalima,Urban,Female,28,82
Covalima,Urban,Female,29,85
Covalima,Urban,Female,30,69
Covalima,Urban,Female,31,68
Covalima,Urban,Female,32,93
Covalima,Urban,Female,33,70
Covalima,Urban,Female,34,74
Covalima,Urban,Female,35,80
Covalima,Urban,Female,36,81
Covalima,Urban,Female,37,75
Covalima,Urban,Female,38,79
Covalima,Urban,Female,39,60
Covalima,Urban,Female,40,57
Covalima,Urban,Female,41,47
Covalima,Urban,Female,42,55
Covalima,Urban,Female,43,41
Covalima,Urban,Female,44,31
Covalima,Urban,Female,45,41
Covalima,Urban,Female,46,43
Covalima,Urban,Female,47,66
Covalima,Urban,Female,48,43
Covalima,Urban,Female,49,56
Covalima,Urban,Female,50,45
Covalima,Urban,Female,51,58
Covalima,Urban,Female,52,46
Covalima,Urban,Female,53,60
Covalima,Urban,Female,54,40
Covalima,Urban,Female,55,23
Covalima,Urban,Female,56,28
Covalima,Urban,Female,57,38
Covalima,Urban,Female,58,32
Covalima,Urban,Female,59,35
Covalima,Urban,Female,60,23
Covalima,Urban,Female,61,29
Covalima,Urban,Female,62,37
Covalima,Urban,Female,63,12
Covalima,Urban,Female,64,24
Covalima,Urban,Female,65,11
Covalima,Urban,Female,66,9
Covalima,Urban,Female,67,16
Covalima,Urban,Female,68,15
Covalima,Urban,Female,69,13
Covalima,Urban,Female,70,19
Covalima,Urban,Female,71,17
Covalima,Urban,Female,72,13
Covalima,Urban,Female,73,20
Covalima,Urban,Female,74,21
Covalima,Urban,Female,75,22
Covalima,Urban,Female,76,15
Covalima,Urban,Female,77,18
Covalima,Urban,Female,78,4
Covalima,Urban,Female,79,11
Covalima,Urban,Female,80,7
Covalima,Urban,Female,81,
Covalima,Urban,Female,82,8
Covalima,Urban,Female,83,4
Covalima,Urban,Female,84,
Covalima,Urban,Female,85,13
Covalima,Rural,Female,0,632
Covalima,Rural,Female,1,712
Covalima,Rural,Female,2,804
Covalima,Rural,Female,3,805
Covalima,Rural,Female,4,802
Covalima,Rural,Female,5,752
Covalima,Rural,Female,6,784
Covalima,Rural,Female,7,780
Covalima,Rural,Female,8,716
Covalima,Rural,Female,9,735
Covalima,Rural,Female,10,634
Covalima,Rural,Female,11,599
Covalima,Rural,Female,12,675
Covalima,Rural,Female,13,648
Covalima,Rural,Female,14,628
Covalima,Rural,Female,15,726
Covalima,Rural,Female,16,746
Covalima,Rural,Female,17,698
Covalima,Rural,Female,18,620
Covalima,Rural,Female,19,682
Covalima,Rural,Female,20,558
Covalima,Rural,Female,21,506
Covalima,Rural,Female,22,475
Covalima,Rural,Female,23,532
Covalima,Rural,Female,24,495
Covalima,Rural,Female,25,526
Covalima,Rural,Female,26,522
Covalima,Rural,Female,27,536
Covalima,Rural,Female,28,474
Covalima,Rural,Female,29,495
Covalima,Rural,Female,30,401
Covalima,Rural,Female,31,367
Covalima,Rural,Female,32,383
Covalima,Rural,Female,33,393
Covalima,Rural,Female,34,356
Covalima,Rural,Female,35,388
Covalima,Rural,Female,36,377
Covalima,Rural,Female,37,370
Covalima,Rural,Female,38,422
Covalima,Rural,Female,39,335
Covalima,Rural,Female,40,349
Covalima,Rural,Female,41,267
Covalima,Rural,Female,42,318
Covalima,Rural,Female,43,220
Covalima,Rural,Female,44,161
Covalima,Rural,Female,45,187
Covalima,Rural,Female,46,222
Covalima,Rural,Female,47,312
Covalima,Rural,Female,48,271
Covalima,Rural,Female,49,271
Covalima,Rural,Female,50,263
Covalima,Rural,Female,51,242
Covalima,Rural,Female,52,294
Covalima,Rural,Female,53,245
Covalima,Rural,Female,54,228
Covalima,Rural,Female,55,174
Covalima,Rural,Female,56,177
Covalima,Rural,Female,57,156
Covalima,Rural,Female,58,187
Covalima,Rural,Female,59,170
Covalima,Rural,Female,60,154
Covalima,Rural,Female,61,127
Covalima,Rural,Female,62,181
Covalima,Rural,Female,63,98
Covalima,Rural,Female,64,98
Covalima,Rural,Female,65,89
Covalima,Rural,Female,66,74
Covalima,Rural,Female,67,94
Covalima,Rural,Female,68,115
Covalima,Rural,Female,69,119
Covalima,Rural,Female,70,112
Covalima,Rural,Female,71,153
Covalima,Rural,Female,72,266
Covalima,Rural,Female,73,171
Covalima,Rural,Female,74,291
Covalima,Rural,Female,75,233
Covalima,Rural,Female,76,166
Covalima,Rural,Female,77,175
Covalima,Rural,Female,78,68
Covalima,Rural,Female,79,92
Covalima,Rural,Female,80,80
Covalima,Rural,Female,81,60
Covalima,Rural,Female,82,89
Covalima,Rural,Female,83,36
Covalima,Rural,Female,84,22
Covalima,Rural,Female,85,133
Dili,Urban,Total,0,5417
Dili,Urban,Total,1,5348
Dili,Urban,Total,2,6307
Dili,Urban,Total,3,6290
Dili,Urban,Total,4,6333
Dili,Urban,Total,5,5938
Dili,Urban,Total,6,6159
Dili,Urban,Total,7,5971
Dili,Urban,Total,8,5440
Dili,Urban,Total,9,5422
Dili,Urban,Total,10,5240
Dili,Urban,Total,11,4823
Dili,Urban,Total,12,4934
Dili,Urban,Total,13,4694
Dili,Urban,Total,14,4747
Dili,Urban,Total,15,5212
Dili,Urban,Total,16,5545
Dili,Urban,Total,17,5638
Dili,Urban,Total,18,6531
Dili,Urban,Total,19,7931
Dili,Urban,Total,20,7955
Dili,Urban,Total,21,8212
Dili,Urban,Total,22,7608
Dili,Urban,Total,23,7495
Dili,Urban,Total,24,7063
Dili,Urban,Total,25,6512
Dili,Urban,Total,26,6097
Dili,Urban,Total,27,5597
Dili,Urban,Total,28,5299
Dili,Urban,Total,29,5041
Dili,Urban,Total,30,4894
Dili,Urban,Total,31,4419
Dili,Urban,Total,32,4600
Dili,Urban,Total,33,4537
Dili,Urban,Total,34,4478
Dili,Urban,Total,35,4077
Dili,Urban,Total,36,4185
Dili,Urban,Total,37,3877
Dili,Urban,Total,38,3806
Dili,Urban,Total,39,3440
Dili,Urban,Total,40,3142
Dili,Urban,Total,41,2528
Dili,Urban,Total,42,2540
Dili,Urban,Total,43,1926
Dili,Urban,Total,44,1867
Dili,Urban,Total,45,1915
Dili,Urban,Total,46,2173
Dili,Urban,Total,47,2507
Dili,Urban,Total,48,2197
Dili,Urban,Total,49,2100
Dili,Urban,Total,50,1877
Dili,Urban,Total,51,1424
Dili,Urban,Total,52,1681
Dili,Urban,Total,53,1529
Dili,Urban,Total,54,1360
Dili,Urban,Total,55,1094
Dili,Urban,Total,56,1077
Dili,Urban,Total,57,1078
Dili,Urban,Total,58,990
Dili,Urban,Total,59,858
Dili,Urban,Total,60,859
Dili,Urban,Total,61,667
Dili,Urban,Total,62,798
Dili,Urban,Total,63,659
Dili,Urban,Total,64,535
Dili,Urban,Total,65,484
Dili,Urban,Total,66,448
Dili,Urban,Total,67,425
Dili,Urban,Total,68,378
Dili,Urban,Total,69,367
Dili,Urban,Total,70,367
Dili,Urban,Total,71,232
Dili,Urban,Total,72,332
Dili,Urban,Total,73,222
Dili,Urban,Total,74,252
Dili,Urban,Total,75,243
Dili,Urban,Total,76,229
Dili,Urban,Total,77,195
Dili,Urban,Total,78,116
Dili,Urban,Total,79,128
Dili,Urban,Total,80,158
Dili,Urban,Total,81,86
Dili,Urban,Total,82,131
Dili,Urban,Total,83,59
Dili,Urban,Total,84,36
Dili,Urban,Total,85,242
Dili,Rural,Total,0,1296
Dili,Rural,Total,1,1272
Dili,Rural,Total,2,1519
Dili,Rural,Total,3,1467
Dili,Rural,Total,4,1467
Dili,Rural,Total,5,1400
Dili,Rural,Total,6,1442
Dili,Rural,Total,7,1392
Dili,Rural,Total,8,1234
Dili,Rural,Total,9,1251
Dili,Rural,Total,10,1098
Dili,Rural,Total,11,1069
Dili,Rural,Total,12,1144
Dili,Rural,Total,13,1070
Dili,Rural,Total,14,1075
Dili,Rural,Total,15,1140
Dili,Rural,Total,16,1151
Dili,Rural,Total,17,1176
Dili,Rural,Total,18,1282
Dili,Rural,Total,19,1450
Dili,Rural,Total,20,1484
Dili,Rural,Total,21,1417
Dili,Rural,Total,22,1413
Dili,Rural,Total,23,1422
Dili,Rural,Total,24,1294
Dili,Rural,Total,25,1230
Dili,Rural,Total,26,1134
Dili,Rural,Total,27,1153
Dili,Rural,Total,28,1121
Dili,Rural,Total,29,1080
Dili,Rural,Total,30,1037
Dili,Rural,Total,31,991
Dili,Rural,Total,32,914
Dili,Rural,Total,33,1007
Dili,Rural,Total,34,931
Dili,Rural,Total,35,968
Dili,Rural,Total,36,873
Dili,Rural,Total,37,875
Dili,Rural,Total,38,815
Dili,Rural,Total,39,677
Dili,Rural,Total,40,624
Dili,Rural,Total,41,510
Dili,Rural,Total,42,470
Dili,Rural,Total,43,325
Dili,Rural,Total,44,321
Dili,Rural,Total,45,341
Dili,Rural,Total,46,378
Dili,Rural,Total,47,464
Dili,Rural,Total,48,405
Dili,Rural,Total,49,364
Dili,Rural,Total,50,370
Dili,Rural,Total,51,323
Dili,Rural,Total,52,377
Dili,Rural,Total,53,322
Dili,Rural,Total,54,346
Dili,Rural,Total,55,260
Dili,Rural,Total,56,271
Dili,Rural,Total,57,289
Dili,Rural,Total,58,281
Dili,Rural,Total,59,240
Dili,Rural,Total,60,220
Dili,Rural,Total,61,159
Dili,Rural,Total,62,257
Dili,Rural,Total,63,194
Dili,Rural,Total,64,153
Dili,Rural,Total,65,136
Dili,Rural,Total,66,134
Dili,Rural,Total,67,131
Dili,Rural,Total,68,115
Dili,Rural,Total,69,85
Dili,Rural,Total,70,110
Dili,Rural,Total,71,79
Dili,Rural,Total,72,103
Dili,Rural,Total,73,81
Dili,Rural,Total,74,88
Dili,Rural,Total,75,64
Dili,Rural,Total,76,73
Dili,Rural,Total,77,93
Dili,Rural,Total,78,40
Dili,Rural,Total,79,42
Dili,Rural,Total,80,47
Dili,Rural,Total,81,27
Dili,Rural,Total,82,56
Dili,Rural,Total,83,23
Dili,Rural,Total,84,25
Dili,Rural,Total,85,68
Dili,Urban,Male,0,2785
Dili,Urban,Male,1,2715
Dili,Urban,Male,2,3175
Dili,Urban,Male,3,3224
Dili,Urban,Male,4,3275
Dili,Urban,Male,5,3052
Dili,Urban,Male,6,3097
Dili,Urban,Male,7,3069
Dili,Urban,Male,8,2751
Dili,Urban,Male,9,2852
Dili,Urban,Male,10,2672
Dili,Urban,Male,11,2529
Dili,Urban,Male,12,2564
Dili,Urban,Male,13,2465
Dili,Urban,Male,14,2431
Dili,Urban,Male,15,2631
Dili,Urban,Male,16,2854
Dili,Urban,Male,17,2827
Dili,Urban,Male,18,3178
Dili,Urban,Male,19,3722
Dili,Urban,Male,20,3705
Dili,Urban,Male,21,3884
Dili,Urban,Male,22,3629
Dili,Urban,Male,23,3648
Dili,Urban,Male,24,3522
Dili,Urban,Male,25,3224
Dili,Urban,Male,26,2996
Dili,Urban,Male,27,2795
Dili,Urban,Male,28,2625
Dili,Urban,Male,29,2443
Dili,Urban,Male,30,2459
Dili,Urban,Male,31,2189
Dili,Urban,Male,32,2267
Dili,Urban,Male,33,2249
Dili,Urban,Male,34,2255
Dili,Urban,Male,35,2071
Dili,Urban,Male,36,2130
Dili,Urban,Male,37,1981
Dili,Urban,Male,38,1982
Dili,Urban,Male,39,1771
Dili,Urban,Male,40,1606
Dili,Urban,Male,41,1300
Dili,Urban,Male,42,1331
Dili,Urban,Male,43,1050
Dili,Urban,Male,44,985
Dili,Urban,Male,45,1057
Dili,Urban,Male,46,1222
Dili,Urban,Male,47,1465
Dili,Urban,Male,48,1252
Dili,Urban,Male,49,1177
Dili,Urban,Male,50,1087
Dili,Urban,Male,51,765
Dili,Urban,Male,52,920
Dili,Urban,Male,53,946
Dili,Urban,Male,54,792
Dili,Urban,Male,55,570
Dili,Urban,Male,56,577
Dili,Urban,Male,57,588
Dili,Urban,Male,58,552
Dili,Urban,Male,59,480
Dili,Urban,Male,60,495
Dili,Urban,Male,61,353
Dili,Urban,Male,62,439
Dili,Urban,Male,63,367
Dili,Urban,Male,64,279
Dili,Urban,Male,65,255
Dili,Urban,Male,66,223
Dili,Urban,Male,67,233
Dili,Urban,Male,68,188
Dili,Urban,Male,69,186
Dili,Urban,Male,70,195
Dili,Urban,Male,71,106
Dili,Urban,Male,72,153
Dili,Urban,Male,73,90
Dili,Urban,Male,74,110
Dili,Urban,Male,75,93
Dili,Urban,Male,76,106
Dili,Urban,Male,77,79
Dili,Urban,Male,78,45
Dili,Urban,Male,79,55
Dili,Urban,Male,80,64
Dili,Urban,Male,81,41
Dili,Urban,Male,82,57
Dili,Urban,Male,83,20
Dili,Urban,Male,84,13
Dili,Urban,Male,85,86
Dili,Rural,Male,0,684
Dili,Rural,Male,1,665
Dili,Rural,Male,2,803
Dili,Rural,Male,3,734
Dili,Rural,Male,4,736
Dili,Rural,Male,5,713
Dili,Rural,Male,6,739
Dili,Rural,Male,7,721
Dili,Rural,Male,8,640
Dili,Rural,Male,9,619
Dili,Rural,Male,10,562
Dili,Rural,Male,11,552
Dili,Rural,Male,12,608
Dili,Rural,Male,13,520
Dili,Rural,Male,14,577
Dili,Rural,Male,15,598
Dili,Rural,Male,16,594
Dili,Rural,Male,17,597
Dili,Rural,Male,18,634
Dili,Rural,Male,19,702
Dili,Rural,Male,20,720
Dili,Rural,Male,21,679
Dili,Rural,Male,22,659
Dili,Rural,Male,23,684
Dili,Rural,Male,24,654
Dili,Rural,Male,25,635
Dili,Rural,Male,26,560
Dili,Rural,Male,27,560
Dili,Rural,Male,28,573
Dili,Rural,Male,29,513
Dili,Rural,Male,30,513
Dili,Rural,Male,31,477
Dili,Rural,Male,32,459
Dili,Rural,Male,33,494
Dili,Rural,Male,34,443
Dili,Rural,Male,35,518
Dili,Rural,Male,36,441
Dili,Rural,Male,37,451
Dili,Rural,Male,38,452
Dili,Rural,Male,39,360
Dili,Rural,Male,40,344
Dili,Rural,Male,41,286
Dili,Rural,Male,42,270
Dili,Rural,Male,43,153
Dili,Rural,Male,44,162
Dili,Rural,Male,45,196
Dili,Rural,Male,46,208
Dili,Rural,Male,47,247
Dili,Rural,Male,48,216
Dili,Rural,Male,49,200
Dili,Rural,Male,50,216
Dili,Rural,Male,51,153
Dili,Rural,Male,52,212
Dili,Rural,Male,53,166
Dili,Rural,Male,54,178
Dili,Rural,Male,55,133
Dili,Rural,Male,56,135
Dili,Rural,Male,57,158
Dili,Rural,Male,58,152
Dili,Rural,Male,59,133
Dili,Rural,Male,60,122
Dili,Rural,Male,61,75
Dili,Rural,Male,62,129
Dili,Rural,Male,63,95
Dili,Rural,Male,64,81
Dili,Rural,Male,65,76
Dili,Rural,Male,66,59
Dili,Rural,Male,67,71
Dili,Rural,Male,68,61
Dili,Rural,Male,69,38
Dili,Rural,Male,70,59
Dili,Rural,Male,71,44
Dili,Rural,Male,72,38
Dili,Rural,Male,73,37
Dili,Rural,Male,74,39
Dili,Rural,Male,75,21
Dili,Rural,Male,76,28
Dili,Rural,Male,77,44
Dili,Rural,Male,78,15
Dili,Rural,Male,79,22
Dili,Rural,Male,80,21
Dili,Rural,Male,81,15
Dili,Rural,Male,82,22
Dili,Rural,Male,83,8
Dili,Rural,Male,84,8
Dili,Rural,Male,85,30
Dili,Urban,Female,0,2632
Dili,Urban,Female,1,2633
Dili,Urban,Female,2,3132
Dili,Urban,Female,3,3066
Dili,Urban,Female,4,3058
Dili,Urban,Female,5,2886
Dili,Urban,Female,6,3062
Dili,Urban,Female,7,2902
Dili,Urban,Female,8,2689
Dili,Urban,Female,9,2570
Dili,Urban,Female,10,2568
Dili,Urban,Female,11,2294
Dili,Urban,Female,12,2370
Dili,Urban,Female,13,2229
Dili,Urban,Female,14,2316
Dili,Urban,Female,15,2581
Dili,Urban,Female,16,2691
Dili,Urban,Female,17,2811
Dili,Urban,Female,18,3353
Dili,Urban,Female,19,4209
Dili,Urban,Female,20,4250
Dili,Urban,Female,21,4328
Dili,Urban,Female,22,3979
Dili,Urban,Female,23,3847
Dili,Urban,Female,24,3541
Dili,Urban,Female,25,3288
Dili,Urban,Female,26,3101
Dili,Urban,Female,27,2802
Dili,Urban,Female,28,2674
Dili,Urban,Female,29,2598
Dili,Urban,Female,30,2435
Dili,Urban,Female,31,2230
Dili,Urban,Female,32,2333
Dili,Urban,Female,33,2288
